FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,4,04/01/2023,04/30/2023,0.145651762,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,5,05/01/2023,05/31/2023,24.13765939,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,5,05/01/2023,05/31/2023,1.059004918,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,5,05/01/2023,05/31/2023,0.777653983,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,5,05/01/2023,05/31/2023,0.991480694,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,5,05/01/2023,05/31/2023,0.151929505,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,6,06/01/2023,06/30/2023,23.82009156,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,6,06/01/2023,06/30/2023,1.06546139,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,6,06/01/2023,06/30/2023,0.759881951,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,6,06/01/2023,06/30/2023,0.944623893,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,6,06/01/2023,06/30/2023,0.112704204,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,7,07/01/2023,07/31/2023,24.79153013,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,7,07/01/2023,07/31/2023,1.11183928,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,7,07/01/2023,07/31/2023,0.855347902,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,7,07/01/2023,07/31/2023,0.976249124,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,7,07/01/2023,07/31/2023,0.135590156,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,8,08/01/2023,08/31/2023,24.38632345,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,8,08/01/2023,08/31/2023,1.008059887,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,8,08/01/2023,08/31/2023,0.849617672,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,8,08/01/2023,08/31/2023,0.826655032,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,8,08/01/2023,08/31/2023,0.156145951,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,9,09/01/2023,09/30/2023,23.28492857,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,9,09/01/2023,09/30/2023,1.034048216,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,9,09/01/2023,09/30/2023,0.835011601,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,9,09/01/2023,09/30/2023,0.900964562,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,9,09/01/2023,09/30/2023,0.151927358,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,10,10/01/2023,10/31/2023,21.55531466,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,10,10/01/2023,10/31/2023,1.114851372,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,10,10/01/2023,10/31/2023,0.83414161,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,10,10/01/2023,10/31/2023,0.966508815,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,10,10/01/2023,10/31/2023,0.143778171,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,11,11/01/2023,11/30/2023,21.72422325,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,11,11/01/2023,11/30/2023,1.052160287,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,11,11/01/2023,11/30/2023,0.702225678,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,11,11/01/2023,11/30/2023,0.963792961,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,11,11/01/2023,11/30/2023,0.136674796,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,12,12/01/2023,12/31/2023,21.20149912,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,12,12/01/2023,12/31/2023,0.870811287,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,12,12/01/2023,12/31/2023,0.707671958,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,12,12/01/2023,12/31/2023,0.935846561,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,12,12/01/2023,12/31/2023,0.104717813,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,13,01/01/2024,01/31/2024,21.18476182,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,13,01/01/2024,01/31/2024,0.776482375,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,13,01/01/2024,01/31/2024,0.618225704,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,13,01/01/2024,01/31/2024,0.837963385,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,13,01/01/2024,01/31/2024,0.085390291,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,14,02/01/2024,02/29/2024,20.39086613,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,14,02/01/2024,02/29/2024,0.72337963,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,14,02/01/2024,02/29/2024,0.537712191,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,14,02/01/2024,02/29/2024,0.801745756,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,14,02/01/2024,02/29/2024,0.094039352,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,15,03/01/2024,03/31/2024,20.95876665,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,15,03/01/2024,03/31/2024,0.750319285,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,15,03/01/2024,03/31/2024,0.678480204,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,15,03/01/2024,03/31/2024,0.887155629,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,15,03/01/2024,03/31/2024,0.094645138,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,16,04/01/2024,04/30/2024,21.19400239,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,16,04/01/2024,04/30/2024,0.651963941,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,16,04/01/2024,04/30/2024,0.665762119,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,16,04/01/2024,04/30/2024,0.783046638,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,16,04/01/2024,04/30/2024,0.098886947,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,17,05/01/2024,05/31/2024,21.05530748,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,17,05/01/2024,05/31/2024,0.637738185,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,17,05/01/2024,05/31/2024,0.615632875,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,17,05/01/2024,05/31/2024,0.891949246,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,17,05/01/2024,05/31/2024,0.085105442,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,18,06/01/2024,06/30/2024,21.45745214,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,18,06/01/2024,06/30/2024,0.718938255,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,18,06/01/2024,06/30/2024,0.658347025,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,18,06/01/2024,06/30/2024,0.859929388,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,18,06/01/2024,06/30/2024,0.109530301,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,19,07/01/2024,07/31/2024,21.16095106,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,19,07/01/2024,07/31/2024,0.792175707,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,19,07/01/2024,07/31/2024,0.692445432,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,19,07/01/2024,07/31/2024,0.894172579,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,19,07/01/2024,07/31/2024,0.106530066,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,20,08/01/2024,08/31/2024,20.76829352,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,20,08/01/2024,08/31/2024,0.848295363,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,20,08/01/2024,08/31/2024,0.778178809,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,20,08/01/2024,08/31/2024,0.85289317,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,20,08/01/2024,08/31/2024,0.096553944,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,21,09/01/2024,09/30/2024,20.3616573,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,21,09/01/2024,09/30/2024,0.726825843,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,21,09/01/2024,09/30/2024,0.64840824,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,21,09/01/2024,09/30/2024,0.860252809,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,21,09/01/2024,09/30/2024,0.11821161,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,22,10/01/2024,10/31/2024,20.61111428,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,22,10/01/2024,10/31/2024,0.697926781,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,22,10/01/2024,10/31/2024,0.659089611,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,22,10/01/2024,10/31/2024,0.902393055,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,22,10/01/2024,10/31/2024,0.103946542,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,23,11/01/2024,11/30/2024,20.43531561,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,23,11/01/2024,11/30/2024,0.703091198,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,23,11/01/2024,11/30/2024,0.644199798,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,23,11/01/2024,11/30/2024,0.89659151,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,23,11/01/2024,11/30/2024,0.104562281,Percent
2,ED,All Drugs,Urban-Rural,Large Central & Fringe Metro Areas,24,12/01/2024,12/31/2024,19.29698471,Percent
2,ED,All Opioids,Urban-Rural,Large Central & Fringe Metro Areas,24,12/01/2024,12/31/2024,0.632470505,Percent
2,ED,Stimulants,Urban-Rural,Large Central & Fringe Metro Areas,24,12/01/2024,12/31/2024,0.54954168,Percent
2,ED,Cannabis,Urban-Rural,Large Central & Fringe Metro Areas,24,12/01/2024,12/31/2024,0.797222437,Percent
2,ED,Benzodiazepine,Urban-Rural,Large Central & Fringe Metro Areas,24,12/01/2024,12/31/2024,0.108360331,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,1,01/01/2023,01/31/2023,30.60970552,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,1,01/01/2023,01/31/2023,0.775957417,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,1,01/01/2023,01/31/2023,0.741393613,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,1,01/01/2023,01/31/2023,1.035185953,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,1,01/01/2023,01/31/2023,0.077768561,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,2,02/01/2023,02/28/2023,30.58326106,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,2,02/01/2023,02/28/2023,0.816710032,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,2,02/01/2023,02/28/2023,0.713717838,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,2,02/01/2023,02/28/2023,0.941384793,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,2,02/01/2023,02/28/2023,0.074082105,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,3,03/01/2023,03/31/2023,30.76488259,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,3,03/01/2023,03/31/2023,0.81397978,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,3,03/01/2023,03/31/2023,0.592719403,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,3,03/01/2023,03/31/2023,0.839820408,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,3,03/01/2023,03/31/2023,0.058141413,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,4,04/01/2023,04/30/2023,30.85608023,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,4,04/01/2023,04/30/2023,0.770405791,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,4,04/01/2023,04/30/2023,0.617652919,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,4,04/01/2023,04/30/2023,0.833499369,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,4,04/01/2023,04/30/2023,0.073055722,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,5,05/01/2023,05/31/2023,31.40747797,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,5,05/01/2023,05/31/2023,0.844645551,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,5,05/01/2023,05/31/2023,0.670000794,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,5,05/01/2023,05/31/2023,0.857346987,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,5,05/01/2023,05/31/2023,0.090497738,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,6,06/01/2023,06/30/2023,33.12158775,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,6,06/01/2023,06/30/2023,0.875596607,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,6,06/01/2023,06/30/2023,0.753699825,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,6,06/01/2023,06/30/2023,0.937403427,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,6,06/01/2023,06/30/2023,0.087559661,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,7,07/01/2023,07/31/2023,32.99114332,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,7,07/01/2023,07/31/2023,0.922571122,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,7,07/01/2023,07/31/2023,0.778314546,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,7,07/01/2023,07/31/2023,0.779991948,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,7,07/01/2023,07/31/2023,0.070450886,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,8,08/01/2023,08/31/2023,33.65514961,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,8,08/01/2023,08/31/2023,0.93569185,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,8,08/01/2023,08/31/2023,0.760456274,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,8,08/01/2023,08/31/2023,0.909241197,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,8,08/01/2023,08/31/2023,0.052901306,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,9,09/01/2023,09/30/2023,33.65101796,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,9,09/01/2023,09/30/2023,0.969485844,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,9,09/01/2023,09/30/2023,0.667137716,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,9,09/01/2023,09/30/2023,0.847889314,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,9,09/01/2023,09/30/2023,0.062441461,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,10,10/01/2023,10/31/2023,33.3354604,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,10,10/01/2023,10/31/2023,0.920490077,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,10,10/01/2023,10/31/2023,0.569523323,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,10,10/01/2023,10/31/2023,0.818390658,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,10,10/01/2023,10/31/2023,0.070193351,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,11,11/01/2023,11/30/2023,32.31608337,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,11,11/01/2023,11/30/2023,0.782416726,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,11,11/01/2023,11/30/2023,0.5470424,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,11,11/01/2023,11/30/2023,0.904162067,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,11,11/01/2023,11/30/2023,0.060061035,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,12,12/01/2023,12/31/2023,31.57260274,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,12,12/01/2023,12/31/2023,0.726418787,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,12,12/01/2023,12/31/2023,0.483757339,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,12,12/01/2023,12/31/2023,0.757729941,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,12,12/01/2023,12/31/2023,0.051663405,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,13,01/01/2024,01/31/2024,33.07244932,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,13,01/01/2024,01/31/2024,0.754403456,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,13,01/01/2024,01/31/2024,0.583250249,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,13,01/01/2024,01/31/2024,0.840810901,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,13,01/01/2024,01/31/2024,0.074775673,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,14,02/01/2024,02/29/2024,33.07918276,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,14,02/01/2024,02/29/2024,0.731095488,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,14,02/01/2024,02/29/2024,0.633726111,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,14,02/01/2024,02/29/2024,0.80205961,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,14,02/01/2024,02/29/2024,0.061062151,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,15,03/01/2024,03/31/2024,32.36810985,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,15,03/01/2024,03/31/2024,0.747322778,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,15,03/01/2024,03/31/2024,0.66191446,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,15,03/01/2024,03/31/2024,0.803166678,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,15,03/01/2024,03/31/2024,0.0558439,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,16,04/01/2024,04/30/2024,33.43416575,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,16,04/01/2024,04/30/2024,0.76446315,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,16,04/01/2024,04/30/2024,0.677330791,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,16,04/01/2024,04/30/2024,0.784191231,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,16,04/01/2024,04/30/2024,0.059184244,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,17,05/01/2024,05/31/2024,33.23692495,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,17,05/01/2024,05/31/2024,0.69829501,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,17,05/01/2024,05/31/2024,0.549687605,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,17,05/01/2024,05/31/2024,0.842108627,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,17,05/01/2024,05/31/2024,0.055927518,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,18,06/01/2024,06/30/2024,34.89452128,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,18,06/01/2024,06/30/2024,0.887700718,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,18,06/01/2024,06/30/2024,0.664918685,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,18,06/01/2024,06/30/2024,0.832862064,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,18,06/01/2024,06/30/2024,0.063407194,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,19,07/01/2024,07/31/2024,34.89370297,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,19,07/01/2024,07/31/2024,0.882021243,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,19,07/01/2024,07/31/2024,0.629534246,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,19,07/01/2024,07/31/2024,0.80795839,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,19,07/01/2024,07/31/2024,0.052180646,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,20,08/01/2024,08/31/2024,33.95069931,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,20,08/01/2024,08/31/2024,0.843825787,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,20,08/01/2024,08/31/2024,0.641174712,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,20,08/01/2024,08/31/2024,0.8753862,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,20,08/01/2024,08/31/2024,0.078070496,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,21,09/01/2024,09/30/2024,33.37640459,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,21,09/01/2024,09/30/2024,0.794909959,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,21,09/01/2024,09/30/2024,0.597000278,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,21,09/01/2024,09/30/2024,0.739298974,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,21,09/01/2024,09/30/2024,0.063789071,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,22,10/01/2024,10/31/2024,33.23039108,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,22,10/01/2024,10/31/2024,0.776793874,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,22,10/01/2024,10/31/2024,0.568808496,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,22,10/01/2024,10/31/2024,0.716919295,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,22,10/01/2024,10/31/2024,0.067752813,Percent
2,ED,All Drugs,Urban-Rural,Medium & Small Metro Areas,23,11/01/2024,11/30/2024,32.6200297,Percent
2,ED,All Opioids,Urban-Rural,Medium & Small Metro Areas,23,11/01/2024,11/30/2024,0.75400099,Percent
2,ED,Stimulants,Urban-Rural,Medium & Small Metro Areas,23,11/01/2024,11/30/2024,0.612110213,Percent
2,ED,Cannabis,Urban-Rural,Medium & Small Metro Areas,23,11/01/2024,11/30/2024,0.752351097,Percent
2,ED,Benzodiazepine,Urban-Rural,Medium & Small Metro Areas,23,11/01/2024,11/30/2024,0.056096354,Percent
