DrugRecordID,FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE,Hospital Name,Facility ID,Address,City/Town,State,ZIP Code,Year,Month,Quarter,DURATION_DAYS,MedianIncome,Population,UnemploymentRate,PovertyRate,BachelorsDegreeOrHigher
1135,1,IP,All Opioids,Age,35-54 Years,2,2023-02-01,2023-02-28,5.91292297,Percent,TUG VALLEY ARH REGIONAL MEDICAL CENTER,180069,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,KY,41503,2023,2,2023Q1,27,61118.0,5003166.0,4.06,11.95,35.07
1136,1,IP,Stimulants,Age,35-54 Years,2,2023-02-01,2023-02-28,5.116064211,Percent,"SOUTHEASTERN REGIONAL MEDICAL CENTER, INC",110233,600 CELEBRATE LIFE PARKWAY NORTH,NEWNAN,GA,30265,2023,2,2023Q1,27,74632.0,4995498.0,4.03,12.02,35.12
1137,1,IP,Cannabis,Age,35-54 Years,2,2023-02-01,2023-02-28,2.760133965,Percent,CIBOLA GENERAL HOSPITAL,321308,1016 E ROOSEVELT AVENUE,GRANTS,NM,87020,2023,2,2023Q1,27,62268.0,5000012.0,3.95,12.12,35.09
1138,1,IP,Benzodiazepine,Age,35-54 Years,2,2023-02-01,2023-02-28,1.027832313,Percent,PIGGOTT COMMUNITY HOSPITAL,041330,1206 GORDON DUCKWORTH DRIVE,PIGGOTT,AR,72454,2023,2,2023Q1,27,58700.0,5002194.0,4.04,11.9,35.15
1139,1,IP,All Drugs,Age,35-54 Years,3,2023-03-01,2023-03-31,40.58226274,Percent,SALT LAKE BEHAVIORAL HEALTH,464013,3802 SOUTH 700 EAST,SALT LAKE CITY,UT,84106,2023,3,2023Q1,30,93421.0,5008132.0,4.02,11.89,34.87
1140,1,IP,All Opioids,Age,35-54 Years,3,2023-03-01,2023-03-31,5.646498135,Percent,BAPTIST HEALTH MEDICAL CENTER - JACKSONVILLE,100088,800 PRUDENTIAL DR,JACKSONVILLE,FL,32207,2023,3,2023Q1,30,73311.0,5001635.0,3.94,12.02,35.1
1141,1,IP,Stimulants,Age,35-54 Years,3,2023-03-01,2023-03-31,5.180273518,Percent,ADAMS COUNTY REGIONAL MEDICAL CENTER,361326,230 MEDICAL CENTER DRIVE,SEAMAN,OH,45679,2023,3,2023Q1,30,67769.0,4983044.0,3.98,11.92,34.97
1142,1,IP,Cannabis,Age,35-54 Years,3,2023-03-01,2023-03-31,2.994198094,Percent,SARASOTA MEMORIAL HOSPITAL,100087,1700 S TAMIAMI TRL,SARASOTA,FL,34239,2023,3,2023Q1,30,73311.0,5001635.0,3.94,12.02,35.1
1143,1,IP,Benzodiazepine,Age,35-54 Years,3,2023-03-01,2023-03-31,1.046415251,Percent,ST VINCENT'S ST CLAIR,010130,7063 VETERANS PARKWAY,PELL CITY,AL,35125,2023,3,2023Q1,30,62212.0,4977698.0,3.92,11.89,35.03
1144,1,IP,All Drugs,Age,35-54 Years,4,2023-04-01,2023-04-30,41.64130435,Percent,DOUGLAS GARDENS HOSPITAL,100277,5200 NE 2ND AVE,MIAMI,FL,33137,2023,4,2023Q2,29,73311.0,5001635.0,3.94,12.02,35.1
1145,1,IP,All Opioids,Age,35-54 Years,4,2023-04-01,2023-04-30,5.576086957,Percent,THOMAS H BOYD MEMORIAL HOSPITAL,141300,800 SCHOOL ST,CARROLLTON,IL,62016,2023,4,2023Q2,29,80306.0,5019028.0,4.0,12.06,35.0
1146,1,IP,Stimulants,Age,35-54 Years,4,2023-04-01,2023-04-30,4.967391304,Percent,UM UPPER CHESAPEAKE BEHAVIORAL HEALTH PAVILION AT,214022,660 MCHENRY ROAD,ABERDEEN,MD,21001,2023,4,2023Q2,29,98678.0,4996034.0,4.02,11.94,35.1
1147,1,IP,Cannabis,Age,35-54 Years,4,2023-04-01,2023-04-30,2.858695652,Percent,SWEDISH HOSPITAL,140114,5145 N CALIFORNIA AVE,CHICAGO,IL,60625,2023,4,2023Q2,29,80306.0,5019028.0,4.0,12.06,35.0
1148,1,IP,Benzodiazepine,Age,35-54 Years,4,2023-04-01,2023-04-30,1.206521739,Percent,LINCOLN COUNTY HOSPITAL,171360,624 N SECOND,LINCOLN,KS,67455,2023,4,2023Q2,29,70333.0,4998042.0,3.96,12.1,35.16
1149,1,IP,All Drugs,Age,35-54 Years,5,2023-05-01,2023-05-31,42.25031082,Percent,"CORPUS CHRISTI MEDICAL CENTER,THE",450788,6629 WOODRIDGE ROAD,CORPUS CHRISTI,TX,78414,2023,5,2023Q2,30,75780.0,4981069.0,3.92,11.93,35.05
1150,1,IP,All Opioids,Age,35-54 Years,5,2023-05-01,2023-05-31,5.625777041,Percent,ANDERSON HOSPITAL,140289,6800 STATE ROUTE 162,MARYVILLE,IL,62062,2023,5,2023Q2,30,80306.0,5019028.0,4.0,12.06,35.0
1151,1,IP,Stimulants,Age,35-54 Years,5,2023-05-01,2023-05-31,5.397845006,Percent,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,250048,969 LAKELAND DR,JACKSON,MS,39216,2023,5,2023Q2,30,54203.0,5022389.0,3.92,11.93,35.01
1152,1,IP,Cannabis,Age,35-54 Years,5,2023-05-01,2023-05-31,2.983837547,Percent,CALLAWAY DISTRICT HOSPITAL,281335,"P O BOX 100, 211 E KIMBALL",CALLAWAY,NE,68825,2023,5,2023Q2,30,74590.0,5006508.0,3.95,11.93,34.98
1153,1,IP,Benzodiazepine,Age,35-54 Years,5,2023-05-01,2023-05-31,1.139660174,Percent,BERLIN MEMORIAL HOSPITAL,521355,225 MEMORIAL DRIVE,BERLIN,WI,54923,2023,5,2023Q2,30,74631.0,4979309.0,4.04,11.9,34.85
1154,1,IP,All Drugs,Age,35-54 Years,6,2023-06-01,2023-06-30,42.10471854,Percent,BRIGHTWELL BEHAVIORAL HEALTH,154066,1612 BLACKISTON VIEW DRIVE,CLARKSVILLE,IN,47129,2023,6,2023Q2,29,69477.0,5005971.0,4.07,12.11,34.88
1154,1,IP,All Drugs,Age,35-54 Years,6,2023-06-01,2023-06-30,42.10471854,Percent,BRIGHTWELL BEHAVIORAL HEALTH,234044,3512 COOLIDGE RD,EAST LANSING,MI,48823,2023,6,2023Q2,29,69183.0,5013349.0,4.02,11.96,35.04
1155,1,IP,All Opioids,Age,35-54 Years,6,2023-06-01,2023-06-30,5.794701987,Percent,THE GENERAL,190316,"3600 FLORIDA BLVD, SUITE 2020",BATON ROUGE,LA,70806,2023,6,2023Q2,29,58229.0,4985783.0,4.0,11.99,35.13
1156,1,IP,Stimulants,Age,35-54 Years,6,2023-06-01,2023-06-30,5.02897351,Percent,NORTH CANYON MEDICAL CENTER,131302,267 NORTH CANYON DR,GOODING,ID,83330,2023,6,2023Q2,29,74942.0,5013487.0,3.96,12.03,35.02
1157,1,IP,Cannabis,Age,35-54 Years,6,2023-06-01,2023-06-30,2.92839404,Percent,GENESIS BEHAVIORAL HOSPITAL,194089,606 LATIOLAIS ROAD,BREAUX BRIDGE,LA,70517,2023,6,2023Q2,29,58229.0,4985783.0,4.0,11.99,35.13
1158,1,IP,Benzodiazepine,Age,35-54 Years,6,2023-06-01,2023-06-30,1.065811258,Percent,"JOHNS HOPKINS HOSPITAL, THE",210009,600 NORTH  WOLFE STREET,BALTIMORE,MD,21287,2023,6,2023Q2,29,98678.0,4996034.0,4.02,11.94,35.1
1159,1,IP,All Drugs,Age,35-54 Years,7,2023-07-01,2023-07-31,42.70939996,Percent,LUBBOCK HEART HOSPITAL LP,450876,4810 NORTH LOOP 289,LUBBOCK,TX,79416,2023,7,2023Q3,30,75780.0,4981069.0,3.92,11.93,35.05
1160,1,IP,All Opioids,Age,35-54 Years,7,2023-07-01,2023-07-31,5.519148065,Percent,PETALUMA VALLEY HOSPITAL,050136,400 N MCDOWELL BLVD,PETALUMA,CA,94954,2023,7,2023Q3,30,95521.0,4977549.0,4.0,11.91,35.07
1161,1,IP,Stimulants,Age,35-54 Years,7,2023-07-01,2023-07-31,5.283637108,Percent,NORTHWEST MISSOURI PSYCHIATRIC REHAB CTR,264007,3505 FREDERICK AVENUE,SAINT JOSEPH,MO,64502,2023,7,2023Q3,30,68545.0,5023881.0,4.06,11.91,34.95
1162,1,IP,Cannabis,Age,35-54 Years,7,2023-07-01,2023-07-31,3.07188204,Percent,UNITY PSYCHIATRIC CARE-MARTIN,444005,"458 HANNINGS LANE, P O BOX 1006",MARTIN,TN,38237,2023,7,2023Q3,30,67631.0,4985157.0,3.94,11.94,35.1
1163,1,IP,Benzodiazepine,Age,35-54 Years,7,2023-07-01,2023-07-31,1.136596355,Percent,CENTRAL CAROLINA HOSPITAL,340020,1135 CARTHAGE ST,SANFORD,NC,27330,2023,7,2023Q3,30,70804.0,4990227.0,3.97,12.01,35.09
1164,1,IP,All Drugs,Age,35-54 Years,8,2023-08-01,2023-08-31,43.22833066,Percent,CEDAR SPRINGS HOSPITAL,064009,2135 SOUTHGATE RD,COLORADO SPRINGS,CO,80906,2023,8,2023Q3,30,92911.0,5019895.0,3.98,12.04,34.88
1165,1,IP,All Opioids,Age,35-54 Years,8,2023-08-01,2023-08-31,5.708266453,Percent,SHOREPOINT HEALTH PUNTA GORDA,100047,809 E MARION AVE,PUNTA GORDA,FL,33950,2023,8,2023Q3,30,73311.0,5001635.0,3.94,12.02,35.1
1166,1,IP,Stimulants,Age,35-54 Years,8,2023-08-01,2023-08-31,5.176565008,Percent,COMMUNITY MEMORIAL HOSPITAL,241364,512 SKYLINE BOULEVARD,CLOQUET,MN,55720,2023,8,2023Q3,30,85086.0,4985240.0,3.98,12.07,34.96
1166,1,IP,Stimulants,Age,35-54 Years,8,2023-08-01,2023-08-31,5.176565008,Percent,COMMUNITY MEMORIAL HOSPITAL,431309,809 JACKSON,BURKE,SD,57523,2023,8,2023Q3,30,71810.0,5005067.0,4.08,11.97,34.86
1166,1,IP,Stimulants,Age,35-54 Years,8,2023-08-01,2023-08-31,5.176565008,Percent,COMMUNITY MEMORIAL HOSPITAL,431316,111 W 10TH AVE  POST OFFICE BOX 420,REDFIELD,SD,57469,2023,8,2023Q3,30,71810.0,5005067.0,4.08,11.97,34.86
1166,1,IP,Stimulants,Age,35-54 Years,8,2023-08-01,2023-08-31,5.176565008,Percent,COMMUNITY MEMORIAL HOSPITAL,490098,1755 NORTH MECKLENBURG AVENUE,SOUTH HILL,VA,23970,2023,8,2023Q3,30,89931.0,5006229.0,4.07,12.09,34.89
1166,1,IP,Stimulants,Age,35-54 Years,8,2023-08-01,2023-08-31,5.176565008,Percent,COMMUNITY MEMORIAL HOSPITAL,520103,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,2023,8,2023Q3,30,74631.0,4979309.0,4.04,11.9,34.85
1167,1,IP,Cannabis,Age,35-54 Years,8,2023-08-01,2023-08-31,3.16011236,Percent,SOUTH MISSISSIPPI STATE HOSPITAL,254008,823 HIGHWAY 589,PURVIS,MS,39475,2023,8,2023Q3,30,54203.0,5022389.0,3.92,11.93,35.01
1168,1,IP,Benzodiazepine,Age,35-54 Years,8,2023-08-01,2023-08-31,0.912921348,Percent,WELLSTAR PAULDING MEDICAL CENTER,110042,2518 JIMMY LEE SMITH PARKWAY,HIRAM,GA,30141,2023,8,2023Q3,30,74632.0,4995498.0,4.03,12.02,35.12
1169,1,IP,All Drugs,Age,35-54 Years,9,2023-09-01,2023-09-30,42.51080426,Percent,TRINITAS REGIONAL MEDICAL CENTER,310027,225 WILLIAMSON STREET,ELIZABETH,NJ,7207,2023,9,2023Q3,29,99781.0,4994974.0,4.05,12.02,34.88
1170,1,IP,All Opioids,Age,35-54 Years,9,2023-09-01,2023-09-30,5.755244018,Percent,BATH VA MEDICAL CENTER,33011F,76 VETERANS AVE.,BATH,NY,14810,2023,9,2023Q3,29,82095.0,5003284.0,3.93,11.92,35.17
1171,1,IP,Stimulants,Age,35-54 Years,9,2023-09-01,2023-09-30,4.806577422,Percent,ADVENTHEALTH MURRAY,110050,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406",CHATSWORTH,GA,30705,2023,9,2023Q3,29,74632.0,4995498.0,4.03,12.02,35.12
1172,1,IP,Cannabis,Age,35-54 Years,9,2023-09-01,2023-09-30,3.077896068,Percent,SHENANDOAH MEMORIAL HOSPITAL,491305,759 SOUTH MAIN STREET,WOODSTOCK,VA,22664,2023,9,2023Q3,29,89931.0,5006229.0,4.07,12.09,34.89
1173,1,IP,Benzodiazepine,Age,35-54 Years,9,2023-09-01,2023-09-30,1.011911036,Percent,ADVENTIST HEALTH ST HELENA,050013,10 WOODLAND ROAD,SAINT HELENA,CA,94574,2023,9,2023Q3,29,95521.0,4977549.0,4.0,11.91,35.07
1174,1,IP,All Drugs,Age,35-54 Years,10,2023-10-01,2023-10-31,42.22773813,Percent,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,100044,200 SE HOSPITAL AVE,STUART,FL,34994,2023,10,2023Q4,30,73311.0,5001635.0,3.94,12.02,35.1
1175,1,IP,All Opioids,Age,35-54 Years,10,2023-10-01,2023-10-31,5.615885821,Percent,HCA FLORIDA SOUTH TAMPA HOSPITAL,100206,2901 W SWANN AVE,TAMPA,FL,33609,2023,10,2023Q4,30,73311.0,5001635.0,3.94,12.02,35.1
1176,1,IP,Stimulants,Age,35-54 Years,10,2023-10-01,2023-10-31,4.891922639,Percent,BANNER CASA GRANDE MEDICAL CENTER,030016,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85122,2023,10,2023Q4,30,77315.0,4997635.0,4.04,12.04,34.92
1177,1,IP,Cannabis,Age,35-54 Years,10,2023-10-01,2023-10-31,2.875168063,Percent,COREWELL HEALTH REED CITY HOSPITAL,231323,"300 N PATTERSON, PO BOX 75",REED CITY,MI,49677,2023,10,2023Q4,30,69183.0,5013349.0,4.02,11.96,35.04
1178,1,IP,Benzodiazepine,Age,35-54 Years,10,2023-10-01,2023-10-31,1.044575447,Percent,NORTHWEST COMMUNITY HOSPITAL 1,140252,800 W CENTRAL ROAD,ARLINGTON HEIGHTS,IL,60005,2023,10,2023Q4,30,80306.0,5019028.0,4.0,12.06,35.0
1179,1,IP,All Drugs,Age,35-54 Years,11,2023-11-01,2023-11-30,41.32773833,Percent,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,050677,5601 DE SOTO AVENUE,WOODLAND HILLS,CA,91367,2023,11,2023Q4,29,95521.0,4977549.0,4.0,11.91,35.07
1180,1,IP,All Opioids,Age,35-54 Years,11,2023-11-01,2023-11-30,5.551969012,Percent,"COAL COUNTY GENERAL HOSPITAL, INC.",371319,6 NORTH COVINGTON,COALGATE,OK,74538,2023,11,2023Q4,29,62138.0,5014700.0,3.96,12.08,35.15
1181,1,IP,Stimulants,Age,35-54 Years,11,2023-11-01,2023-11-30,4.820314181,Percent,STANLY REGIONAL MEDICAL CENTER,340119,301 YADKIN ST,ALBEMARLE,NC,28001,2023,11,2023Q4,29,70804.0,4990227.0,3.97,12.01,35.09
1182,1,IP,Cannabis,Age,35-54 Years,11,2023-11-01,2023-11-30,3.28168711,Percent,MITCHELL COUNTY REGIONAL HEALTH,161323,616 NORTH EIGHTH STREET,OSAGE,IA,50461,2023,11,2023Q4,29,71433.0,4977623.0,4.07,11.96,34.95
1183,1,IP,Benzodiazepine,Age,35-54 Years,11,2023-11-01,2023-11-30,1.054443727,Percent,WASHINGTON HOSPITAL,050195,2000 MOWRY AVE,FREMONT,CA,94538,2023,11,2023Q4,29,95521.0,4977549.0,4.0,11.91,35.07
1184,1,IP,All Drugs,Age,35-54 Years,12,2023-12-01,2023-12-31,42.14217405,Percent,OCEANS BEHAVIORAL HOSPITAL OF ABILENE,454122,4225 WOODS PLACE,ABILENE,TX,79602,2023,12,2023Q4,30,75780.0,4981069.0,3.92,11.93,35.05
1185,1,IP,All Opioids,Age,35-54 Years,12,2023-12-01,2023-12-31,5.217298906,Percent,JOHNSON COUNTY HEALTHCARE CENTER,531308,497 WEST LOTT,BUFFALO,WY,82834,2023,12,2023Q4,30,72415.0,4977027.0,4.03,12.06,34.99
1186,1,IP,Stimulants,Age,35-54 Years,12,2023-12-01,2023-12-31,4.686005738,Percent,KAHUKU MEDICAL CENTER,121304,56-117 PUALALEA STREET,KAHUKU,HI,96731,2023,12,2023Q4,30,95322.0,4989302.0,4.03,11.92,34.98
1187,1,IP,Cannabis,Age,35-54 Years,12,2023-12-01,2023-12-31,2.879608968,Percent,PARIS COMMUNITY HOSPITAL,141320,721 E COURT STREET,PARIS,IL,61944,2023,12,2023Q4,30,80306.0,5019028.0,4.0,12.06,35.0
1188,1,IP,Benzodiazepine,Age,35-54 Years,12,2023-12-01,2023-12-31,0.945701838,Percent,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,190259,1101 KALISTE SALOOM RD,LAFAYETTE,LA,70508,2023,12,2023Q4,30,58229.0,4985783.0,4.0,11.99,35.13
1189,1,IP,All Drugs,Age,35-54 Years,13,2024-01-01,2024-01-31,41.23882769,Percent,ST ANTHONY SUMMIT MEDICAL CENTER,060118,340 PEAK ONE DRIVE,FRISCO,CO,80443,2024,1,2024Q1,30,94011.0,4996802.0,3.93,12.09,34.83
1190,1,IP,All Opioids,Age,35-54 Years,13,2024-01-01,2024-01-31,4.863853669,Percent,MADELIA HEALTH,241323,121 DREW AVENUE SOUTHEAST,MADELIA,MN,56062,2024,1,2024Q1,30,87067.0,5000357.0,4.01,12.09,34.91
1191,1,IP,Stimulants,Age,35-54 Years,13,2024-01-01,2024-01-31,5.113282062,Percent,HONOR HEALTH JOHN C. LINCOLN MEDICAL CENTER,030014,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,2024,1,2024Q1,30,79498.0,4998877.0,4.06,12.04,35.15
1192,1,IP,Cannabis,Age,35-54 Years,13,2024-01-01,2024-01-31,3.159426315,Percent,COFFEY COUNTY HOSPITAL,171385,801 N FOURTH STREET,BURLINGTON,KS,66839,2024,1,2024Q1,30,71487.0,5005840.0,4.03,11.9,34.95
1193,1,IP,Benzodiazepine,Age,35-54 Years,13,2024-01-01,2024-01-31,0.987320723,Percent,SCHNECK MEDICAL CENTER,150065,411 W TIPTON ST,SEYMOUR,IN,47274,2024,1,2024Q1,30,70390.0,4975040.0,3.93,11.93,35.05
1194,1,IP,All Drugs,Age,35-54 Years,14,2024-02-01,2024-02-29,41.52086137,Percent,BAPTIST MEDICAL CENTER-YAZOO,251313,823 GRAND AVENUE,YAZOO CITY,MS,39194,2024,2,2024Q1,28,55364.0,5013043.0,4.03,11.92,34.92
1195,1,IP,All Opioids,Age,35-54 Years,14,2024-02-01,2024-02-29,5.103185285,Percent,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",181320,131 HOSPITAL DRIVE,SALEM,KY,42078,2024,2,2024Q1,28,62817.0,4994795.0,4.05,11.91,35.02
1196,1,IP,Stimulants,Age,35-54 Years,14,2024-02-01,2024-02-29,4.721848362,Percent,"WHEELING HOSPITAL, INC",510050,1 MEDICAL PARK,WHEELING,WV,26003,2024,2,2024Q1,28,56722.0,4989224.0,4.06,11.93,35.1
1197,1,IP,Cannabis,Age,35-54 Years,14,2024-02-01,2024-02-29,3.028263795,Percent,VIDANT DUPLIN HOSPITAL,340120,401 N MAIN ST,KENANSVILLE,NC,28349,2024,2,2024Q1,28,72889.0,4991531.0,4.07,11.99,35.17
1198,1,IP,Benzodiazepine,Age,35-54 Years,14,2024-02-01,2024-02-29,1.144010767,Percent,NORTH ALABAMA MEDICAL CENTER,010006,1701 VETERANS DRIVE,FLORENCE,AL,35630,2024,2,2024Q1,28,64049.0,4990740.0,4.06,12.09,35.11
1199,1,IP,All Drugs,Age,35-54 Years,15,2024-03-01,2024-03-31,42.24415584,Percent,DONALSONVILLE HOSPITAL INC,110194,102 HOSPITAL CIR,DONALSONVILLE,GA,39845,2024,3,2024Q1,30,75989.0,4988915.0,3.92,12.1,34.97
1200,1,IP,All Opioids,Age,35-54 Years,15,2024-03-01,2024-03-31,5.392207792,Percent,TAMARACK HEALTH HAYWARD MEDICAL CENTER,521336,11040 N STATE RD 77,HAYWARD,WI,54843,2024,3,2024Q1,30,75939.0,5005902.0,4.01,12.1,35.13
1201,1,IP,Stimulants,Age,35-54 Years,15,2024-03-01,2024-03-31,4.851948052,Percent,HOPEDALE HOSPITAL,141330,107 TREMONT STREET,HOPEDALE,IL,61747,2024,3,2024Q1,30,81335.0,4994972.0,4.05,11.95,35.05
1202,1,IP,Cannabis,Age,35-54 Years,15,2024-03-01,2024-03-31,2.981818182,Percent,HONORHEALTH SCOTTSDALE THOMPSON PEAK MED CTR,030123,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,2024,3,2024Q1,30,79498.0,4998877.0,4.06,12.04,35.15
1203,1,IP,Benzodiazepine,Age,35-54 Years,15,2024-03-01,2024-03-31,1.028571429,Percent,ELY - BLOOMENSON COMMUNITY HOSPITAL,241318,328 WEST CONAN STREET,ELY,MN,55731,2024,3,2024Q1,30,87067.0,5000357.0,4.01,12.09,34.91
1204,1,IP,All Drugs,Age,35-54 Years,16,2024-04-01,2024-04-30,42.20060035,Percent,SUSAN B ALLEN MEMORIAL HOSPITAL,170017,720 W CENTRAL ST,EL DORADO,KS,67042,2024,4,2024Q2,29,71487.0,5005840.0,4.03,11.9,34.95
1205,1,IP,All Opioids,Age,35-54 Years,16,2024-04-01,2024-04-30,4.751060967,Percent,MERIT HEALTH WOMEN'S HOSPITAL,250136,1026 RIVER OAKS DRIVE,FLOWOOD,MS,39232,2024,4,2024Q2,29,55364.0,5013043.0,4.03,11.92,34.92
1206,1,IP,Stimulants,Age,35-54 Years,16,2024-04-01,2024-04-30,5.020184246,Percent,MILLINOCKET REGIONAL HOSPITAL,201307,200 SOMERSET STREET,MILLINOCKET,ME,4462,2024,4,2024Q2,29,75296.0,4994687.0,4.04,12.06,35.02
1207,1,IP,Cannabis,Age,35-54 Years,16,2024-04-01,2024-04-30,3.198426664,Percent,VA S. ARIZONA HEALTHCARE SYSTEM,03013F,3601 SOUTH SIXTH AVENUE,TUCSON,AZ,85723,2024,4,2024Q2,29,79498.0,4998877.0,4.06,12.04,35.15
1208,1,IP,Benzodiazepine,Age,35-54 Years,16,2024-04-01,2024-04-30,0.86947521,Percent,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,430016,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,SD,57117,2024,4,2024Q2,29,73933.0,5014559.0,3.92,11.9,34.97
1209,1,IP,All Drugs,Age,35-54 Years,17,2024-05-01,2024-05-31,43.10814905,Percent,BMH-GOLDEN TRIANGLE,250100,2520 5TH STREET N,COLUMBUS,MS,39705,2024,5,2024Q2,30,55364.0,5013043.0,4.03,11.92,34.92
1210,1,IP,All Opioids,Age,35-54 Years,17,2024-05-01,2024-05-31,5.099464809,Percent,DORMINY MEDICAL CENTER,110073,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,2024,5,2024Q2,30,75989.0,4988915.0,3.92,12.1,34.97
1211,1,IP,Stimulants,Age,35-54 Years,17,2024-05-01,2024-05-31,5.24083611,Percent,BIGFORK VALLEY HOSPITAL,241316,258 PINE TREE DRIVE,BIGFORK,MN,56628,2024,5,2024Q2,30,87067.0,5000357.0,4.01,12.09,34.91
1212,1,IP,Cannabis,Age,35-54 Years,17,2024-05-01,2024-05-31,3.019287085,Percent,ASCENSION SETON BASTROP,670143,"630 HIGWAY 71 W,",BASTROP,TX,78602,2024,5,2024Q2,30,77908.0,5021848.0,4.06,12.11,35.03
1213,1,IP,Benzodiazepine,Age,35-54 Years,17,2024-05-01,2024-05-31,0.90881551,Percent,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,140182,836 WEST WELLINGTON AVENUE,CHICAGO,IL,60657,2024,5,2024Q2,30,81335.0,4994972.0,4.05,11.95,35.05
1214,1,IP,All Drugs,Age,35-54 Years,18,2024-06-01,2024-06-30,41.91039203,Percent,ST LUKE'S JEROME,131310,709 NORTH LINCOLN AVENUE,JEROME,ID,83338,2024,6,2024Q2,29,77186.0,4991549.0,3.99,11.88,34.91
1215,1,IP,All Opioids,Age,35-54 Years,18,2024-06-01,2024-06-30,5.237502593,Percent,"GRANT-BLACKFORD MENTAL HEALTH, INC",154021,505 WABASH AVE,MARION,IN,46952,2024,6,2024Q2,29,70390.0,4975040.0,3.93,11.93,35.05
1216,1,IP,Stimulants,Age,35-54 Years,18,2024-06-01,2024-06-30,4.988591579,Percent,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,050714,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,2024,6,2024Q2,29,97901.0,4989131.0,3.96,11.99,34.93
1217,1,IP,Cannabis,Age,35-54 Years,18,2024-06-01,2024-06-30,3.018046049,Percent,BENEFIS TETON MEDICAL CENTER,271307,915 4TH ST NW,CHOTEAU,MT,59422,2024,6,2024Q2,29,72074.0,5023507.0,3.96,12.03,35.08
1218,1,IP,Benzodiazepine,Age,35-54 Years,18,2024-06-01,2024-06-30,0.87118855,Percent,POPLAR BLUFF VA MEDICAL CENTER,26007F,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,2024,6,2024Q2,29,70301.0,4999377.0,3.95,12.05,35.02
1219,1,IP,All Drugs,Age,35-54 Years,19,2024-07-01,2024-07-31,43.28134373,Percent,CHENANGO MEMORIAL HOSPITAL,330033,179 NORTH BROAD STREET,NORWICH,NY,13815,2024,7,2024Q3,30,83427.0,5010819.0,4.0,11.91,34.9
1220,1,IP,All Opioids,Age,35-54 Years,19,2024-07-01,2024-07-31,5.108978204,Percent,ST. VINCENT'S EAST,010011,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,2024,7,2024Q3,30,64049.0,4990740.0,4.06,12.09,35.11
1221,1,IP,Stimulants,Age,35-54 Years,19,2024-07-01,2024-07-31,5.108978204,Percent,CANYON CREEK BEHAVIORAL HEALTH,454152,1201 CANYON CREEK DR,TEMPLE,TX,76502,2024,7,2024Q3,30,77908.0,5021848.0,4.06,12.11,35.03
1222,1,IP,Cannabis,Age,35-54 Years,19,2024-07-01,2024-07-31,3.219356129,Percent,UPMC ALTOONA,390073,620 HOWARD AVENUE,ALTOONA,PA,16601,2024,7,2024Q3,30,75737.0,4980673.0,4.08,12.05,35.08
1223,1,IP,Benzodiazepine,Age,35-54 Years,19,2024-07-01,2024-07-31,0.899820036,Percent,HCA FLORIDA NORTH FLORIDA HOSPITAL,100204,6500 W NEWBERRY RD,GAINESVILLE,FL,32605,2024,7,2024Q3,30,75388.0,5001046.0,3.92,11.93,34.88
1224,1,IP,All Drugs,Age,35-54 Years,20,2024-08-01,2024-08-31,42.5529778,Percent,UNITY HOSPITAL,330226,1555 LONG POND ROAD,ROCHESTER,NY,14626,2024,8,2024Q3,30,83427.0,5010819.0,4.0,11.91,34.9
1225,1,IP,All Opioids,Age,35-54 Years,20,2024-08-01,2024-08-31,5.39319072,Percent,HCA FLORIDA LARGO HOSPITAL,100248,201 14TH ST SW,LARGO,FL,33770,2024,8,2024Q3,30,75388.0,5001046.0,3.92,11.93,34.88
1226,1,IP,Stimulants,Age,35-54 Years,20,2024-08-01,2024-08-31,5.634227177,Percent,CONNECTICUT VALLEY HOSP,074003,1000 SILVER ST,MIDDLETOWN,CT,6457,2024,8,2024Q3,30,92956.0,5022824.0,4.01,12.12,35.0
1227,1,IP,Cannabis,Age,35-54 Years,20,2024-08-01,2024-08-31,3.033042081,Percent,RIVER CREST HOSP,454064,1636 HUNTERS GLEN ROAD,SAN ANGELO,TX,76904,2024,8,2024Q3,30,77908.0,5021848.0,4.06,12.11,35.03
