Hospital Name,Year,VALUE
COTTAGE HOSPITAL,2023,2.208801951
COTTONWOOD CREEK BEHAVIORAL HOSPITAL,2023,15.58441558
COTTONWOOD CREEK BEHAVIORAL HOSPITAL,2024,24.86171858
COTTONWOOD SPRINGS LLC,2023,37.54542913
COULEE MEDICAL CENTER,2023,10.92436975
COUNCIL OAK COMPREHENSIVE HEALTHCARE,2024,5.917159763
COVENANT CHILDRENS HOSPITAL,2024,1.484623542
COVENANT HEALTH HOBBS HOSPITAL,2023,0.0
COVENANT HEALTH HOBBS HOSPITAL,2024,0.092229334
COVENANT HOSPITAL LEVELLAND,2023,2.088413435
COVENANT HOSPITAL PLAINVIEW,2023,1.239669421
COVENANT MEDICAL CENTER,2023,64.63216674
COVENANT MEDICAL CENTER,2024,97.05882352
COVINGTON COUNTY HOSPITAL CAH,2023,31.46461107
COVINGTON COUNTY HOSPITAL CAH,2024,0.0
COX BARTON COUNTY HOSPITAL,2024,15.850815854
COX MEDICAL CENTER BRANSON,2023,28.085807268
COX MEDICAL CENTERS,2023,0.875596607
COX MEDICAL CENTERS,2024,0.384156842
COX MONETT HOSPITAL,2024,6.472758426
COZAD COMMUNITY HOSPITAL,2023,0.0
COZAD COMMUNITY HOSPITAL,2024,2.467634026
CRANE COUNTY HOSPITAL DISTRICT,2023,31.11111111
CRAWFORD COUNTY MEMORIAL HOSPITAL,2023,38.2884974
CRAWFORD MEMORIAL HOSPITAL,2024,14.444111477
CREEDMOOR PSYCHIATRIC CENTER,2023,27.85714286
CREEK NATION COMMUNITY HOSPITAL,2023,33.17736918
CREEKSIDE BEHAVIORAL HEALTH,2023,1.891252955
CRENSHAW COMMUNITY HOSPITAL,2023,0.0
CRENSHAW COMMUNITY HOSPITAL,2024,4.693720303
CRESCENT MEDICAL CENTER LANCASTER,2024,0.0
CRESTWOOD MEDICAL CENTER,2023,30.99004101
CRESTWOOD MEDICAL CENTER,2024,1.020408163
CRESTWYN BEHAVIORAL HEALTH,2024,1.901140684
CRETE AREA MEDICAL CENTER,2024,7.478178277
CRISP REGIONAL HOSPITAL,2023,1.5433572
CRISP REGIONAL HOSPITAL,2024,10.86956522
CROCKETT MEDICAL CENTER,2023,31.74420333
CROOK COUNTY HOSPITAL,2024,0.536193029
CROSS CREEK HOSPITAL,2024,1.449275362
CROSSGATES RIVER OAKS HOSPITAL,2024,39.926739923
CROSSING RIVERS HEALTH MEDICAL CENTER,2024,1.891891892
CROSSRIDGE COMMUNITY HOSPITAL,2023,2.985074627
CROSSRIDGE COMMUNITY HOSPITAL,2024,5.019305019
CROUSE HOSPITAL,2024,6.944444444
CROWNPOINT HEALTHCARE FACILITY,2023,30.52959502
CROWNPOINT HEALTHCARE FACILITY,2024,3.20855615
CROZER CHESTER MEDICAL CENTER,2024,19.60507757
CRYSTAL CLINIC ORTHOPAEDIC CENTER,2024,6.698564593
"CUBA MEMORIAL HOSPITAL, INC",2024,16.66666667
CUERO REGIONAL HOSPITAL,2023,0.473933649
CULBERSON HOSPITAL,2023,2.479338843
CULLMAN REGIONAL MEDICAL CENTER,2023,2.942546584
CULLMAN REGIONAL MEDICAL CENTER,2024,0.454823162
CUMBERLAND COUNTY HOSPITAL,2024,13.851674640999999
CUMBERLAND HALL HOSPITAL,2023,52.27272727
CUMBERLAND HALL HOSPITAL,2024,1.702807578
CUMBERLAND HOSPITAL LLC,2024,11.27819549
CUMBERLAND MEDICAL CENTER,2024,0.731095488
CUMBERLAND MEMORIAL HOSPITAL,2023,32.06349206
CURRY GENERAL HOSPITAL,2024,36.36363636
CUYUNA REGIONAL MEDICAL CENTER,2023,7.881773399
CUYUNA REGIONAL MEDICAL CENTER,2024,9.266409266
CYPRESS CREEK HOSPITAL,2024,11.03896104
CYPRESS POINTE SURGICAL HOSPITAL,2023,8.685446009
CYPRESS POINTE SURGICAL HOSPITAL,2024,4.347826087
D W MCMILLAN MEMORIAL HOSPITAL,2023,53.73134328
D W MCMILLAN MEMORIAL HOSPITAL,2024,5.204460967
DAHL MEMORIAL HEALTHCARE ASSOCIATION INC,2023,1.462173104
DAHL MEMORIAL HEALTHCARE ASSOCIATION INC,2024,1.369863014
DALE MEDICAL CENTER,2023,21.29032258
DALE MEDICAL CENTER,2024,9.728443449
DALLAS BEHAVIORAL HEALTHCARE HOSPITAL LLC,2024,4.368358914
DALLAS COUNTY HOSPITAL,2023,4.207050804
DALLAS COUNTY HOSPITAL,2024,28.10781452
DALLAS COUNTY MEDICAL CENTER,2023,24.947589100000002
DALLAS MEDICAL CENTER,2024,1.818181818
DALLAS REGIONAL MEDICAL CENTER,2023,2.271483306
DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),2023,3.172365174
DAMERON HOSPITAL,2023,24.07407407
DAMERON HOSPITAL,2024,1.823281907
DANBURY HOSPITAL,2023,48.90510949
DANBURY HOSPITAL,2024,0.45590421
DANIELS MEMORIAL HOSPITAL,2023,21.184310088
DANVILLE STATE HOSPITAL,2023,40.58823529
DARDANELLE REGIONAL MEDICAL CENTER,2023,19.20731707
DAVIE MEDICAL CENTER,2023,0.0
DAVIESS COMMUNITY HOSPITAL,2023,14.06634884
DAVIS COUNTY HOSPITAL,2023,0.214045214
DAVIS COUNTY HOSPITAL,2024,1.052631579
DAVIS MEDICAL CENTER,2024,27.38461538
DAVIS REGIONAL MEDICAL CENTER,2024,59881.0
DAY KIMBALL HOSPITAL,2023,3.50877193
DAY KIMBALL HOSPITAL,2024,6.343283582
DAYTON CHILDRENS HOSPITAL,2023,0.177454244
DAYTON GENERAL HOSPITAL,2024,2.702702703
DAYTON VA MEDICAL CENTER,2024,1.395348837
DCH REGIONAL MEDICAL CENTER,2023,2.300872863
DCH REGIONAL MEDICAL CENTER,2024,1.923076923
DE TAR HOSPITAL NAVARRO,2023,6.52173913
DEACONESS HENDERSON HOSPITAL,2024,7.972722079
DEACONESS HOSPITAL INC,2023,21.903169528000003
DEACONESS ILLINOIS CROSSROADS,2023,3.921568627
DEACONESS ILLINOIS CROSSROADS,2024,2.877697842
DEACONESS MEDICAL CENTER,2024,27.73494617
DEBORAH HEART AND LUNG CENTER,2024,35.67391979
DECATUR (ATLANTA) VA MEDICAL CENTER,2023,38.311642128
DECATUR COUNTY HOSPITAL,2024,0.36664124600000003
DECATUR COUNTY MEMORIAL HOSPITAL,2023,29.44444444
DECATUR COUNTY MEMORIAL HOSPITAL,2024,0.618225704
DECATUR HEALTH,2023,43.799707845
DECATUR MEMORIAL HOSPITAL,2023,8.534356725
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,2024,10.0591716
DECKERVILLE COMMUNITY HOSPITAL,2023,12.74131274
DECKERVILLE COMMUNITY HOSPITAL,2024,2.268154381
DEER LODGE MEDICAL CENTER,2023,1.959133561
DEER LODGE MEDICAL CENTER,2024,2.325581395
DEKALB COMMUNITY HOSPITAL,2023,22.05323194
DEKALB REGIONAL MEDICAL CENTER,2023,3.608247423
DEKALB REGIONAL MEDICAL CENTER,2024,24.08906883
DEL AMO HOSPITAL,2023,1.038062284
DEL AMO HOSPITAL,2024,43.12968681
DELAWARE PSYCHIATRIC CENTER,2024,49.43398859
"DELAWARE VALLEY HOSPITAL, INC",2024,13.54894034
DELL CHILDREN'S MEDICAL CENTER,2024,1.964353171
DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,2023,0.112704204
DELRAY MEDICAL CENTER,2024,38.39443404
DELTA COUNTY MEMORIAL HOSPITAL,2023,7.27617076
DELTA HEALTH SYSTEM - THE MEDICAL CENTER,2023,2.036659878
DELTA HEALTH SYSTEM - THE MEDICAL CENTER,2024,4.26742532
DELTA MEMORIAL HOSPITAL,2023,0.333333333
DELTA MEMORIAL HOSPITAL,2024,26.47058824
DELTA SPECIALTY HOSPITAL,2023,4.635761589
DENVER HEALTH & HOSPITAL AUTHORITY,2023,9.735973597
DENVER HEALTH & HOSPITAL AUTHORITY,2024,4.136253041
DENVER SPRINGS,2023,3.553240741
DENVER SPRINGS,2024,9.722222222
DEPT OF STATE HOSPITALS - METROPOLITAN - PSY,2023,21.50874445
DEPT OF STATE HOSPITALS - METROPOLITAN - PSY,2024,29.10128388
DEPT OF STATE HOSPITALS - NAPA,2023,20.696861934
DEQUINCY MEMORIAL HOSPITAL,2024,2.2719741509999998
"DESERT PARKWAY BEHAVIORAL HEALTHCARE HOSPITAL, LLC",2024,1.704679302
DESERT REGIONAL MEDICAL CENTER,2023,35.83162218
DESERT REGIONAL MEDICAL CENTER,2024,0.768448679
DESERT VALLEY HOSPITAL,2023,3.424657534
DESERT VALLEY HOSPITAL,2024,31.1023622
DESERT VIEW HOSPITAL,2024,28.15776398
DESOTO MEMORIAL HOSPITAL,2023,34.88372093
DESOTO MEMORIAL HOSPITAL,2024,2.770484077
DESOTO REGIONAL HEALTH SYSTEM,2023,3.215246112
DESOTO REGIONAL HEALTH SYSTEM,2024,3.157894737
DESTINY SPRINGS HEALTHCARE,2024,16.935514721
DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,2023,0.0
DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,2024,1.81759832
DETROIT RECEIVING HOSPITAL,2024,29.117013234
DICKENSON COMMUNITY HOSPITAL,2024,0.8753862
DICKINSON COUNTY MEMORIAL HOSPITAL,2024,36.758239105
DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,2023,7.0357358340000005
DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,2023,4.453441296
DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,2024,2.792127921
DILEY RIDGE MEDICAL CENTER,2023,28.11785095
DIMMIT REGIONAL HOSPITAL,2024,0.0
DINI-TOWNSEND HOSPITAL AT NNMH,2023,0.0
DINI-TOWNSEND HOSPITAL AT NNMH,2024,1.05257476
DIVINE SAVIOR HEALTHCARE,2024,4.788732394
DLP SWAIN COUNTY HOSPITAL LLC,2023,16.66666667
DOCS SURGICAL HOSPITAL,2024,4.813975891
DOCTOR'S CENTER DE SAN JUAN,2024,0.917431193
DOCTORS CENTER HOSPITAL  CAROLINA LLC,2024,14.82317532
DOCTORS CENTER HOSPITAL ORLANDO HEALTH DORADO,2024,1.634360918
DOCTORS HOSPITAL,2024,51.08809128
DOCTORS HOSPITAL LLC,2023,15.75178998
DOCTORS HOSPITAL LLC,2024,2.81030445
DOCTORS HOSPITAL OF LAREDO,2024,3.407755582
DOCTORS HOSPITAL OF MANTECA,2023,38.31494483
DOCTORS HOSPITAL OF MANTECA,2024,0.714337957
DOCTORS HOSPTAL AT RENAISSANCE,2023,15.68627451
DOCTORS MEDICAL CENTER,2023,11.33093525
DOCTORS MEDICAL CENTER,2024,2.690166976
DOCTORS MEMORIAL HOSPITAL,2023,14.59390863
DOCTORS MEMORIAL HOSPITAL,2024,0.448765894
DOCTORS MEMORIAL HOSPITAL INC,2023,0.941384793
DOCTORS MEMORIAL HOSPITAL INC,2024,3.007518797
DOCTORS NEUROPSYCHIATRIC HOSPITAL,2023,15.89403974
DOCTORS NEUROPSYCHIATRIC HOSPITAL,2024,13.84114144
DOCTORS' CENTER BAYAMON,2023,1.189446367
"DOCTORS' CENTER HOSPITAL, INC",2024,41.17647059
DODGE COUNTY HOSPITAL,2023,11.47540984
DODGE COUNTY HOSPITAL,2024,5.194805195
DOMINICAN HOSPITAL,2023,10.95652174
DOMINICAN HOSPITAL,2024,36.12334802
DOMINION HOSPITAL,2024,12.20657277
DONALSONVILLE HOSPITAL INC,2023,0.0
DONALSONVILLE HOSPITAL INC,2024,42.24415584
DOOR COUNTY MEDICAL CENTER,2024,1.67164877
DORMINY MEDICAL CENTER,2023,39.62264151
DORMINY MEDICAL CENTER,2024,5.099464809
DOROTHEA DIX PSYCHIATRIC CENTER,2023,0.0
DOROTHEA DIX PSYCHIATRIC CENTER,2024,4.166666667
DOUGLAS COUNTY COMMUNITY MENTAL HEALTH CENTER,2023,16.82781555
DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH,2023,1.885199775
DOUGLAS GARDENS HOSPITAL,2023,48.700127879
DOVER BEHAVIORAL HEALTH SYSTEM,2023,2.236842105
DOVER BEHAVIORAL HEALTH SYSTEM,2024,3.956311817
DOWN EAST COMMUNITY HOSPITAL,2024,29.067880041000002
DOYLESTOWN HOSPITAL,2024,2.272727273
DR DAN C TRIGG MEMORIAL HOSPITAL,2023,30.06622517
DR DAN C TRIGG MEMORIAL HOSPITAL,2024,0.568499841
DR JOHN C CORRIGAN MENTAL HEALTH CENTER,2023,5.627705628
DR JOHN C CORRIGAN MENTAL HEALTH CENTER,2024,2.380952381
DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,2023,22.64808362
DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,2024,4.673495519
DRISCOLL CHILDREN'S HOSPITAL RIO GRANDE VALLEY,2023,9.192938209
DRISCOLL CHILDRENS HOSPITAL,2023,2.55155157
DRUMRIGHT REGIONAL HOSPITAL,2024,6.683804627
DUBLIN METHODIST HOSPITAL,2023,42.92682927
DUBLIN SPRINGS,2024,7.374631268
DUBLIN VA MEDICAL CENTER,2023,17.912291616
DUKE HEALTH RALEIGH HOSPITAL,2023,3.650945655
DUKE REGIONAL HOSPITAL,2024,0.096933589
DUKE UNIVERSITY HOSPITAL,2024,1.550387597
DUKES MEMORIAL HOSPITAL,2024,33.781512609
"DUNCAN REGIONAL HOSPITAL, INC",2023,2.896815897
DUNDY COUNTY HOSPITAL,2023,55.44554455
DUNDY COUNTY HOSPITAL,2024,3.289473684
DUNES SURGICAL HOSPITAL,2024,16.14173228
DUPONT HOSPITAL LLC,2024,2.430555556
DURHAM VA MEDICAL CENTER,2024,4.099560761
DYERSBURG REGIONAL MEDICAL CENTER,2024,27.63675939
Darnall AMC (FT Cavazos),2024,8.7329913
Dwight Eisenhower AMC (FT Gordon),2023,44.885953234
EAGLE BUTTE INDIAN HEALTH SERVICE HOSPITAL,2023,4.137931034
EAGLE VIEW BEHAVIORAL HEALTH,2024,22.22236513
EAGLEVILLE HOSPITAL,2024,0.006208095
EAMC-LANIER,2023,24.83516484
EAMC-LANIER,2024,0.607902736
EAST ADAMS RURAL HOSPITAL,2024,1.388888889
EAST CARROLL PARISH HOSPITAL,2023,42.696652629
EAST CENTRAL REGIONAL HOSPITAL,2023,6.205737299000001
EAST COOPER MEDICAL CENTER,2023,7.969498303
EAST END BEHAVIORAL HEALTH HOSPITAL,2023,14.92537313
EAST GEORGIA REGIONAL MEDICAL CENTER,2023,0.0
EAST GEORGIA REGIONAL MEDICAL CENTER,2024,1.092896175
EAST HOUSTON MEDICAL CENTER,2024,13.98444863
EAST JEFFERSON GENERAL HOSPITAL,2024,20.291128239000003
EAST LIVERPOOL CITY HOSPITAL,2023,0.60573914
EAST LOS ANGELES DOCTORS HOSPITAL,2023,0.0
EAST LOS ANGELES DOCTORS HOSPITAL,2024,0.653594771
EAST MORGAN COUNTY HOSPITAL,2023,2.666694038
EAST OHIO REGIONAL HOSPITAL,2024,5.660377358
EAST TENNESSEE BEHAVIORAL HEALTH,2024,3.241895262
EAST TENNESSEE CHILDRENS HOSPITAL,2024,11.03896104
EAST VALLEY ER & HOSPITAL,2023,3.636363636
EAST VALLEY ER & HOSPITAL,2024,1.364877161
EASTERN IDAHO REGIONAL MEDICAL CENTER,2023,3.996772792
EASTERN IDAHO REGIONAL MEDICAL CENTER,2024,9.649122807
EASTERN LA MENTAL HEALTH SYSTEM,2023,0.655737705
EASTERN LA MENTAL HEALTH SYSTEM,2024,5.858310627
EASTERN NEW MEXICO MEDICAL CENTER,2023,3.773584906
EASTERN NEW MEXICO MEDICAL CENTER,2024,1.85546875
EASTERN OKLAHOMA MEDICAL CENTER,2024,36.73036093
EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,2023,1.302497941
EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,2024,3.448275862
EASTERN RIO BLANCO COUNTY HEALTH SERVICE DISTRICT,2024,9.181096634
EASTERN SHORE HOSPITAL CENTER,2023,0.454182047
EASTERN SHORE HOSPITAL CENTER,2024,5.940594059
EASTERN STATE HOSPITAL,2024,3.3004567179999995
EASTLAND MEMORIAL HOSPITAL,2023,50.0
EASTPOINTE HOSPITAL,2023,9.433962264
EASTPOINTE HOSPITAL,2024,0.0
EASTSIDE PSYCHIATRIC HOSPITAL,2024,1.184948749
EATON RAPIDS MEDICAL CENTER,2023,41.88311688
ECU HEALTH BERTIE HOSPITAL,2024,2.51572327
ECU HEALTH MEDICAL CENTER,2024,2.145708583
ECU HEALTH NORTH HOSPITAL,2023,15.0
ED FRASER MEMORIAL HOSPITAL,2023,6.478069654
ED FRASER MEMORIAL HOSPITAL,2024,11.68831169
EDEN MEDICAL CENTER,2023,32.10526316
EDEN MEDICAL CENTER,2024,0.310559006
EDGEFIELD COUNTY HEALTHCARE AN AFFILIATE OF SELF R,2023,1.614583333
EDGERTON HOSPITAL AND HEALTH SERVICES,2023,28.17544432
EDGEWOOD SURGICAL HOSPITAL,2023,8.910891089
EDWARD HOSPITAL,2023,15.640296355
EDWARD W SPARROW HOSPITAL,2024,19.321169497
EDWARDS COUNTY MEDICAL CENTER,2023,1.492425003
EDWARDS COUNTY MEDICAL CENTER,2024,3.333333333
EFFINGHAM HEALTH SYSTEM,2023,1.948051948
EFFINGHAM HEALTH SYSTEM,2024,29.38076416
EISENHOWER MEDICAL CENTER,2023,44.36363636
EISENHOWER MEDICAL CENTER,2024,20.68524674
EL CAMINO HOSPITAL,2023,1.298701299
EL CAMINO HOSPITAL,2024,6.913580247
EL CAMPO MEMORIAL HOSPITAL,2024,7.80141844
EL CENTRO REGIONAL MEDICAL CENTER,2023,5.191491802
EL DORADO SPRINGS,2023,47.45762712
EL DORADO SPRINGS,2024,8.097165992
EL PASO BEHAVIORAL HEALTH SYSTEM,2023,0.727272727
EL PASO CHILDREN'S HOSPITAL,2024,0.0
EL PASO PSYCHIATRIC CENTER,2023,4.166666667
ELBERT MEMORIAL HOSPITAL,2023,15.735898299
ELECTRA MEMORIAL HOSPITAL,2023,3.601008282
ELGIN MENTAL HEALTH CENTER,2023,0.123266147
ELGIN MENTAL HEALTH CENTER,2024,20.37562013
ELITE HOSPITAL KINGWOOD,2023,0.729927007
ELIZABETHTOWN COMMUNITY HOSPITAL,2024,23.40425532
ELKHART GENERAL HOSPITAL,2024,28.703524229
ELLENVILLE REGIONAL HOSPITAL,2024,0.470571201
ELLETT MEMORIAL HOSPITAL,2023,1.015720013
ELLETT MEMORIAL HOSPITAL,2024,5.357142857
ELLINWOOD DISTRICT HOSPITAL,2023,13.81578947
ELLIOT HOSPITAL,2023,5.660377358
ELLIOT HOSPITAL,2024,12.16216216
ELLIS HOSPITAL,2024,43.53612167
ELLSWORTH COUNTY MEDICAL CENTER,2023,0.869565217
ELLSWORTH COUNTY MEDICAL CENTER,2024,6.531278702
ELMHURST HOSPITAL CENTER,2023,0.502606106
ELMHURST MEMORIAL HOSPITAL,2023,8.219178082
ELMHURST MEMORIAL HOSPITAL,2024,9.504911202
ELMIRA PSYCH CENTER,2024,4.651162791
ELMORE COMMUNITY HOSPITAL,2024,13.210728766999999
ELY - BLOOMENSON COMMUNITY HOSPITAL,2024,35.227705629000006
EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,2023,5.267332852
EMANATE HEALTH INTER-COMMUNITY HOSPITAL,2023,16.110027759
EMANUEL MEDICAL CENTER,2024,20.420538790000002
EMERALD COAST BEHAVIORAL HOSPITAL,2023,1.90952244
EMERALD COAST BEHAVIORAL HOSPITAL,2024,9.677419355
EMERSON HOSPITAL -,2023,33.219780349000004
EMMA PENDLETON BRADLEY HOSPITAL,2024,0.66191446
EMORY DECATUR HOSPITAL,2024,3.948444308
EMORY HILLANDALE HOSPITAL,2023,0.421496312
EMORY HILLANDALE HOSPITAL,2024,1.971223506
EMORY JOHNS CREEK HOSPITAL,2024,14.638431611000001
EMORY UNIVERSITY HOSPITAL,2024,9.724850205
EMORY UNIVERSITY HOSPITAL MIDTOWN,2023,0.767754319
EMORY UNIVERSITY HOSPITAL MIDTOWN,2024,29.90602543
ENCINO HOSPITAL MEDICAL CENTER,2024,20.233315655
ENDLESS MOUNTAINS HEALTH SYSTEMS,2024,6.382978723
ENGLEWOOD HOSPITAL AND MEDICAL CENTER,2023,1.275750706
ENLOE HEALTH,2024,9.963701229
ENNIS REGIONAL MEDICAL CENTER,2023,21.6080402
EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,2024,2.021515054
EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,2023,0.057820179
EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,2024,21.47522628
ERIE COUNTY MEDICAL CENTER,2024,13.01369863
ERIE VA MEDICAL CENTER,2024,0.93401627
"ERLANGER BEHAVIORAL HOSPITAL, LLC",2023,37.109375
ERLANGER BLEDSOE HOSPITAL,2023,5.755395683
ERLANGER MEDICAL CENTER,2023,2.260869565
ERLANGER MURPHY MEDICAL CENTER,2024,2.381990808
ESKENAZI HEALTH,2023,8.783783784
ESKENAZI HEALTH,2024,0.734387332
ESSENTIA HEALTH,2023,1.5625
ESSENTIA HEALTH ADA,2023,1.360544218
ESSENTIA HEALTH ADA,2024,29.90264256
ESSENTIA HEALTH DEER RIVER,2023,10.14979905
ESSENTIA HEALTH DULUTH,2023,1.204819277
ESSENTIA HEALTH FOSSTON,2023,23.646077548
ESSENTIA HEALTH HOLY TRINITY HOSPITAL,2024,6.0
ESSENTIA HEALTH MOOSE LAKE,2023,52.09286971
ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER,2023,1.187335092
ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER,2024,15.27777778
ESSENTIA HEALTH SANDSTONE,2023,2.380952381
ESSENTIA HEALTH SANDSTONE,2024,2.380952381
ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,2023,1.906412478
ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,2024,0.401223621
ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,2024,13.082191781
ESSENTIA HEALTH ST MARYS - DETROIT LAKES,2023,10.33402923
ESSENTIA HEALTH ST MARYS - DETROIT LAKES,2024,3.25203252
ESSENTIA HEALTH VIRGINIA,2024,8.518618636
ESSEX COUNTY HOSPITAL CENTER,2023,11.18989967
ESTES PARK MEDICAL CENTER,2024,8.796106557
ETHAN CROSSING ADDICTION CAMPUS OF INDIANAPOLIS,2023,22.31012658
ETHAN CROSSING ADDICTION CAMPUS OF INDIANAPOLIS,2024,7.172995781
EUCLID HOSPITAL,2024,14.15831908
EUREKA COMMUNITY HEALTH SERVICES - CAH,2023,0.0
EVANS MEMORIAL HOSPITAL,2023,39.72868217
EVANS MEMORIAL HOSPITAL,2024,43.43891403
EVANSTON REGIONAL HOSPITAL,2023,10.97560976
EVANSVILLE STATE HOSPITAL,2023,0.693316951
EVANSVILLE STATE HOSPITAL,2024,0.0
EVERGREEN MEDICAL CENTER,2023,23.64833853
EVERGREEN MEDICAL CENTER,2024,0.885608856
EVERGREENHEALTH MEDICAL CENTER,2023,5.033557047
EVERGREENHEALTH MONROE,2024,0.636560727
EXCELA HEALTH - FRICK HOSPITAL,2024,0.240214345
EXCELA HEALTH LATROBE HOSPITAL,2024,1.928374656
EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL,2023,0.0
EXCELSIOR SPRINGS HOSPITAL,2023,3.32702191
EXCELSIOR SPRINGS HOSPITAL,2024,0.0
EXCEPTIONAL COMMUNITY HOSPITAL - MARICOPA,2023,38.70137433
EXCEPTIONAL COMMUNITY HOSPITAL BULLHEAD CITY,2023,0.472851785
EXCEPTIONAL COMMUNITY HOSPITAL BULLHEAD CITY,2024,0.0
EXCEPTIONAL COMMUNITY HOSPITAL LUBBOCK,2023,5.263157895
EXCEPTIONAL COMMUNITY HOSPITAL YUMA,2023,27.711187218000003
EXETER HOSPITAL INC,2024,24.497881391
Evans ACH (FT Carson),2023,6.516539988
F F THOMPSON HOSPITAL,2023,27.746597289
F W HUSTON MEDICAL CENTER,2023,54.2196247
FAIRBANKS,2023,0.0
FAIRBANKS,2024,2.636620111
FAIRBANKS MEMORIAL HOSPITAL,2023,39.50165697
FAIRCHILD MEDICAL CENTER,2023,0.720659321
FAIRCHILD MEDICAL CENTER,2024,2.898550725
FAIRFIELD MEDICAL CENTER,2024,7.88485607
FAIRFIELD MEMORIAL HOSPITAL 1,2023,9.912200236
FAIRMOUNT BEHAVIORAL HEALTH SYSTEM,2024,0.824742268
FAIRVIEW HOSPITAL,2024,50.499375776
FAIRVIEW LAKES HEALTH SERVICES,2023,8.559139785
FAIRVIEW LAKES HEALTH SERVICES,2024,40.46242775
FAIRVIEW NORTHLAND REGIONAL HOSPITAL,2023,9.392265193
FAIRVIEW NORTHLAND REGIONAL HOSPITAL,2024,1.88034188
FAIRVIEW PARK HOSPITAL,2024,14.791381629
FAIRVIEW REGIONAL MEDICAL CENTER AUTHORITY,2023,29.17754342
FAITH COMMUNITY HOSPITAL,2024,21.10091743
FAITH REGIONAL HEALTH SERVICES,2023,11.5710254
FAITH REGIONAL HEALTH SERVICES,2024,4.761904762
FALL RIVER HOSPITAL - CAH,2023,0.075552728
FALLON MEDICAL COMPLEX HOSPITAL,2023,47.048695179999996
FALMOUTH HOSPITAL,2023,16.747875048
FAMILY HEALTH WEST HOSPITAL,2023,45.64643799
FAMILY HEALTH WEST HOSPITAL,2024,2.408409021
FARGO VA MEDICAL CENTER,2023,1.530153015
FAULKTON AREA MEDICAL CENTER,2023,38.79310345
FAUQUIER HOSPITAL,2024,3.040540541
FAYETTE COUNTY HOSPITAL,2023,2.649006623
FAYETTE MEDICAL CENTER,2024,41.77120814
FAYETTEVILLE AR VA MEDICAL CENTER,2024,59399.14176511
FAYETTEVILLE NC VA MEDICAL CENTER,2023,2.413793103
FERRELL HOSPITAL COMMUNITY FOUNDATIONS,2023,3.448275862
FERRELL HOSPITAL COMMUNITY FOUNDATIONS,2024,4.444444444
FERRY COUNTY MEMORIAL HOSPITAL,2023,40.57971014
FHN MEMORIAL HOSPITAL,2023,30.467265396
FIELD HEALTH SYSTEM,2023,0.087075778
FIELD HEALTH SYSTEM,2024,1.600232761
FILLMORE COMMUNITY HOSPITAL,2023,1.71291866
FILLMORE COUNTY HOSPITAL,2023,42.40863712
FINLEY HOSPITAL,2024,12.14285714
FIRELANDS REGIONAL MEDICAL CENTER,2024,2.833901863
FIRST CARE HEALTH CENTER,2024,24.26966292
FIRST HOSPITAL PANAMERICANO,2024,30.03513093
FIRSTHEALTH MONTGOMERY MEMORIAL HOSP,2023,40.31007752
FIRSTHEALTH MOORE REGIONAL HOSPITAL,2023,13.14553991
FISHER COUNTY HOSPITAL DISTRICT,2024,156872.0
FISHER-TITUS HOSPITAL,2024,0.75400099
FISHERMEN'S COMMUNITY HOSPITAL,2024,5.054747066
FITZGIBBON HOSPITAL,2023,0.726392252
FITZGIBBON HOSPITAL,2024,4.545454545
FLAGLER HOSPITAL,2023,24.39479889
FLAGLER HOSPITAL,2024,0.363983803
FLAGSTAFF MEDICAL CENTER,2023,11.042676448
FLAMBEAU HOSPITAL,2023,0.436641773
FLEMING COUNTY HOSPITAL,2023,1.11183928
FLEMING COUNTY HOSPITAL,2024,0.617701056
FLINT RIVER COMMUNITY HOSPITAL,2023,1.767910371
FLINT RIVER COMMUNITY HOSPITAL,2024,31.57894737
FLORIDA HOSPITAL CARROLLWOOD,2024,0.064783478
FLORIDA HOSPITAL FLAGLER,2024,13.700928387000001
FLORIDA HOSPITAL ZEPHYRHILLS,2023,3.461926647
FLORIDA STATE HOSPITAL UNIT 14 PSYCH,2024,29.91504398
